code,name,symbol
300272.SZ,开能健康,sz300272
300274.SZ,阳光电源,sz300274
300275.SZ,梅安森,sz300275
300276.SZ,三丰智能,sz300276
300277.SZ,海联讯,sz300277
300278.SZ,华昌达,sz300278
300279.SZ,和晶科技,sz300279
300281.SZ,金明精机,sz300281
300283.SZ,温州宏丰,sz300283
300284.SZ,苏交科,sz300284
300285.SZ,国瓷材料,sz300285
300286.SZ,安科瑞,sz300286
300287.SZ,飞利信,sz300287
300288.SZ,朗玛信息,sz300288
300289.SZ,利德曼,sz300289
300290.SZ,荣科科技,sz300290
300291.SZ,百纳千成,sz300291
300292.SZ,吴通控股,sz300292
300293.SZ,蓝英装备,sz300293
300294.SZ,博雅生物,sz300294
300295.SZ,三六五网,sz300295
300296.SZ,利亚德,sz300296
300298.SZ,三诺生物,sz300298
300299.SZ,富春股份,sz300299
300300.SZ,海峡创新,sz300300
300301.SZ,ST长方,sz300301
300302.SZ,同有科技,sz300302
300303.SZ,聚飞光电,sz300303
300304.SZ,云意电气,sz300304
300305.SZ,裕兴股份,sz300305
300306.SZ,远方信息,sz300306
300307.SZ,慈星股份,sz300307
300308.SZ,中际旭创,sz300308
300310.SZ,宜通世纪,sz300310
300311.SZ,ST任子行,sz300311
300313.SZ,*ST天山,sz300313
300314.SZ,戴维医疗,sz300314
300315.SZ,掌趣科技,sz300315
300316.SZ,晶盛机电,sz300316
300317.SZ,珈伟新能,sz300317
300318.SZ,博晖创新,sz300318
300319.SZ,麦捷科技,sz300319
300320.SZ,海达股份,sz300320
300321.SZ,同大股份,sz300321
300322.SZ,硕贝德,sz300322
300323.SZ,华灿光电,sz300323
300324.SZ,旋极信息,sz300324
300326.SZ,ST凯利,sz300326
300327.SZ,中颖电子,sz300327
300328.SZ,宜安科技,sz300328
300329.SZ,海伦钢琴,sz300329
300331.SZ,苏大维格,sz300331
300332.SZ,天壕能源,sz300332
300333.SZ,兆日科技,sz300333
300334.SZ,津膜科技,sz300334
300335.SZ,迪森股份,sz300335
300337.SZ,银邦股份,sz300337
300338.SZ,ST开元,sz300338
300339.SZ,润和软件,sz300339
300340.SZ,科恒股份,sz300340
300341.SZ,麦克奥迪,sz300341
300342.SZ,天银机电,sz300342
300343.SZ,ST联创,sz300343
300344.SZ,ST立方,sz300344
300345.SZ,华民股份,sz300345
300346.SZ,南大光电,sz300346
300347.SZ,泰格医药,sz300347
300348.SZ,长亮科技,sz300348
300349.SZ,金卡智能,sz300349
300350.SZ,华鹏飞,sz300350
300351.SZ,永贵电器,sz300351
300352.SZ,北信源,sz300352
300353.SZ,东土科技,sz300353
300354.SZ,东华测试,sz300354
300355.SZ,蒙草生态,sz300355
300357.SZ,我武生物,sz300357
300358.SZ,楚天科技,sz300358
300359.SZ,全通教育,sz300359
300360.SZ,炬华科技,sz300360
300363.SZ,博腾股份,sz300363
300364.SZ,中文在线,sz300364
300365.SZ,恒华科技,sz300365
300366.SZ,ST创意,sz300366
300368.SZ,汇金股份,sz300368
300369.SZ,绿盟科技,sz300369
300370.SZ,安控科技,sz300370
300371.SZ,汇中股份,sz300371
300373.SZ,扬杰科技,sz300373
300374.SZ,中铁装配,sz300374
300375.SZ,鹏翎股份,sz300375
300376.SZ,ST易事特,sz300376
300377.SZ,赢时胜,sz300377
300378.SZ,鼎捷数智,sz300378
300379.SZ,*ST东通,sz300379
300380.SZ,安硕信息,sz300380
300381.SZ,溢多利,sz300381
300382.SZ,斯莱克,sz300382
300383.SZ,光环新网,sz300383
300384.SZ,三联虹普,sz300384
300385.SZ,雪浪环境,sz300385
300386.SZ,飞天诚信,sz300386
300387.SZ,富邦科技,sz300387
300388.SZ,节能国祯,sz300388
300389.SZ,艾比森,sz300389
300390.SZ,天华新能,sz300390
300391.SZ,*ST长药,sz300391
300393.SZ,中来股份,sz300393
300394.SZ,天孚通信,sz300394
300395.SZ,菲利华,sz300395
300396.SZ,迪瑞医疗,sz300396
300397.SZ,天和防务,sz300397
300398.SZ,飞凯材料,sz300398
300399.SZ,天利科技,sz300399
300400.SZ,劲拓股份,sz300400
300401.SZ,花园生物,sz300401
300402.SZ,宝色股份,sz300402
300403.SZ,汉宇集团,sz300403
300404.SZ,博济医药,sz300404
300405.SZ,科隆股份,sz300405
300406.SZ,九强生物,sz300406
300407.SZ,凯发电气,sz300407
300408.SZ,三环集团,sz300408
300409.SZ,道氏技术,sz300409
300410.SZ,正业科技,sz300410
300411.SZ,金盾股份,sz300411
300412.SZ,迦南科技,sz300412
300413.SZ,芒果超媒,sz300413
300414.SZ,中光防雷,sz300414
300415.SZ,伊之密,sz300415
300416.SZ,苏试试验,sz300416
300417.SZ,南华仪器,sz300417
300418.SZ,昆仑万维,sz300418
300419.SZ,ST浩丰,sz300419
300420.SZ,五洋自控,sz300420
300421.SZ,力星股份,sz300421
300422.SZ,博世科,sz300422
300423.SZ,昇辉科技,sz300423
300424.SZ,航新科技,sz300424
300425.SZ,中建环能,sz300425
300426.SZ,华智数媒,sz300426
300427.SZ,红相股份,sz300427
300428.SZ,立中集团,sz300428
300429.SZ,强力新材,sz300429
300430.SZ,诚益通,sz300430
300432.SZ,富临精工,sz300432
300433.SZ,蓝思科技,sz300433
300434.SZ,金石亚药,sz300434
300435.SZ,中泰股份,sz300435
300436.SZ,广生堂,sz300436
300437.SZ,清水源,sz300437
300438.SZ,鹏辉能源,sz300438
300439.SZ,美康生物,sz300439
300440.SZ,运达科技,sz300440
300441.SZ,鲍斯股份,sz300441
300442.SZ,润泽科技,sz300442
300443.SZ,金雷股份,sz300443
300444.SZ,双杰电气,sz300444
300445.SZ,康斯特,sz300445
300446.SZ,航天智造,sz300446
300447.SZ,全信股份,sz300447
300448.SZ,浩云科技,sz300448
300449.SZ,汉邦高科,sz300449
300450.SZ,先导智能,sz300450
300451.SZ,创业慧康,sz300451
300452.SZ,山河药辅,sz300452
300453.SZ,三鑫医疗,sz300453
300454.SZ,深信服,sz300454
300455.SZ,航天智装,sz300455
300456.SZ,赛微电子,sz300456
300457.SZ,赢合科技,sz300457
300458.SZ,全志科技,sz300458
300459.SZ,汤姆猫,sz300459
300460.SZ,惠伦晶体,sz300460
300461.SZ,田中精机,sz300461
300462.SZ,ST华铭,sz300462
300463.SZ,迈克生物,sz300463
300464.SZ,星徽股份,sz300464
300465.SZ,高伟达,sz300465
300466.SZ,赛摩智能,sz300466
300467.SZ,迅游科技,sz300467
300468.SZ,四方精创,sz300468
300469.SZ,信息发展,sz300469
300470.SZ,中密控股,sz300470
300471.SZ,厚普股份,sz300471
300472.SZ,*ST新元,sz300472
300473.SZ,德尔股份,sz300473
300474.SZ,景嘉微,sz300474
300475.SZ,香农芯创,sz300475
300476.SZ,胜宏科技,sz300476
300477.SZ,ST合纵,sz300477
300478.SZ,杭州高新,sz300478
300479.SZ,神思电子,sz300479
300480.SZ,光力科技,sz300480
300481.SZ,濮阳惠成,sz300481
300482.SZ,万孚生物,sz300482
300483.SZ,首华燃气,sz300483
300484.SZ,蓝海华腾,sz300484
300485.SZ,赛升药业,sz300485
300486.SZ,东杰智能,sz300486
300487.SZ,蓝晓科技,sz300487
300488.SZ,恒锋工具,sz300488
300489.SZ,光智科技,sz300489
300490.SZ,华自科技,sz300490
300491.SZ,通合科技,sz300491
300492.SZ,华图山鼎,sz300492
300493.SZ,润欣科技,sz300493
300494.SZ,盛天网络,sz300494
300496.SZ,中科创达,sz300496
300497.SZ,富祥药业,sz300497
300498.SZ,温氏股份,sz300498
300499.SZ,高澜股份,sz300499
300500.SZ,启迪设计,sz300500
300501.SZ,海顺新材,sz300501
300502.SZ,新易盛,sz300502
300503.SZ,昊志机电,sz300503
300504.SZ,天邑股份,sz300504
300505.SZ,川金诺,sz300505
300506.SZ,*ST名家,sz300506
300507.SZ,苏奥传感,sz300507
300508.SZ,维宏股份,sz300508
300509.SZ,新美星,sz300509
300510.SZ,金冠股份,sz300510
300511.SZ,雪榕生物,sz300511
300512.SZ,中亚股份,sz300512
300513.SZ,恒实科技,sz300513
300514.SZ,友讯达,sz300514
300515.SZ,三德科技,sz300515
300516.SZ,久之洋,sz300516
300517.SZ,海波重科,sz300517
300518.SZ,新迅达,sz300518
300519.SZ,新光药业,sz300519
300520.SZ,科大国创,sz300520
300521.SZ,爱司凯,sz300521
300522.SZ,世名科技,sz300522
300523.SZ,辰安科技,sz300523
300525.SZ,博思软件,sz300525
300527.SZ,ST应急,sz300527
300528.SZ,幸福蓝海,sz300528
300529.SZ,健帆生物,sz300529
300530.SZ,领湃科技,sz300530
300531.SZ,优博讯,sz300531
300532.SZ,今天国际,sz300532
300533.SZ,冰川网络,sz300533
300534.SZ,陇神戎发,sz300534
300535.SZ,达威股份,sz300535
300536.SZ,农尚环境,sz300536
300537.SZ,广信材料,sz300537
300538.SZ,同益股份,sz300538
300539.SZ,横河精密,sz300539
300540.SZ,蜀道装备,sz300540
300541.SZ,先进数通,sz300541
300542.SZ,新晨科技,sz300542
300543.SZ,朗科智能,sz300543
300545.SZ,联得装备,sz300545
300546.SZ,雄帝科技,sz300546
300547.SZ,川环科技,sz300547
300548.SZ,长芯博创,sz300548
300549.SZ,优德精密,sz300549
300550.SZ,和仁科技,sz300550
300551.SZ,古鳌科技,sz300551
300552.SZ,万集科技,sz300552
300553.SZ,集智股份,sz300553
300554.SZ,三超新材,sz300554
300555.SZ,ST路通,sz300555
300556.SZ,丝路视觉,sz300556
300557.SZ,理工光科,sz300557
300558.SZ,贝达药业,sz300558
300559.SZ,佳发教育,sz300559
300560.SZ,中富通,sz300560
300561.SZ,*ST汇科,sz300561
300562.SZ,乐心医疗,sz300562
300563.SZ,神宇股份,sz300563
300564.SZ,筑博设计,sz300564
300565.SZ,科信技术,sz300565
300566.SZ,激智科技,sz300566
300567.SZ,精测电子,sz300567
300568.SZ,星源材质,sz300568
300569.SZ,天能重工,sz300569
300570.SZ,太辰光,sz300570
300571.SZ,平治信息,sz300571
300572.SZ,安车检测,sz300572
300573.SZ,兴齐眼药,sz300573
300575.SZ,中旗股份,sz300575
300576.SZ,容大感光,sz300576
300577.SZ,开润股份,sz300577
300578.SZ,会畅通讯,sz300578
300579.SZ,数字认证,sz300579
300580.SZ,贝斯特,sz300580
300581.SZ,晨曦航空,sz300581
300582.SZ,英飞特,sz300582
300583.SZ,赛托生物,sz300583
300584.SZ,海辰药业,sz300584
300585.SZ,奥联电子,sz300585
300586.SZ,美联新材,sz300586
300587.SZ,天铁科技,sz300587
300588.SZ,熙菱信息,sz300588
300589.SZ,江龙船艇,sz300589
300590.SZ,移为通信,sz300590
300591.SZ,万里马,sz300591
300592.SZ,华凯易佰,sz300592
300593.SZ,新雷能,sz300593
300594.SZ,朗进科技,sz300594
300595.SZ,欧普康视,sz300595
300596.SZ,利安隆,sz300596
300597.SZ,吉大通信,sz300597
300598.SZ,诚迈科技,sz300598
300599.SZ,雄塑科技,sz300599
300600.SZ,国瑞科技,sz300600
300601.SZ,康泰生物,sz300601
300602.SZ,飞荣达,sz300602
300603.SZ,立昂技术,sz300603
300604.SZ,长川科技,sz300604
300605.SZ,恒锋信息,sz300605
300606.SZ,金太阳,sz300606
300607.SZ,拓斯达,sz300607
300608.SZ,思特奇,sz300608
300609.SZ,汇纳科技,sz300609
300610.SZ,晨化股份,sz300610
300611.SZ,美力科技,sz300611
300612.SZ,宣亚国际,sz300612
300613.SZ,富瀚微,sz300613
300614.SZ,百川畅银,sz300614
300615.SZ,欣天科技,sz300615
300616.SZ,尚品宅配,sz300616
300617.SZ,安靠智电,sz300617
300618.SZ,寒锐钴业,sz300618
300619.SZ,金银河,sz300619
300620.SZ,光库科技,sz300620
300621.SZ,维业股份,sz300621
300622.SZ,博士眼镜,sz300622
300623.SZ,捷捷微电,sz300623
300624.SZ,万兴科技,sz300624
300625.SZ,三雄极光,sz300625
300626.SZ,华瑞股份,sz300626
300627.SZ,华测导航,sz300627
300628.SZ,亿联网络,sz300628
300629.SZ,新劲刚,sz300629
300631.SZ,久吾高科,sz300631
300632.SZ,光莆股份,sz300632
300633.SZ,开立医疗,sz300633
300634.SZ,彩讯股份,sz300634
300635.SZ,中达安,sz300635
300636.SZ,同和药业,sz300636
300637.SZ,扬帆新材,sz300637
300638.SZ,广和通,sz300638
300639.SZ,凯普生物,sz300639
300640.SZ,德艺文创,sz300640
300641.SZ,正丹股份,sz300641
300642.SZ,透景生命,sz300642
300643.SZ,万通智控,sz300643
300644.SZ,南京聚隆,sz300644
300645.SZ,正元智慧,sz300645
300647.SZ,超频三,sz300647
300648.SZ,星云股份,sz300648
300649.SZ,杭州园林,sz300649
300650.SZ,太龙股份,sz300650
300651.SZ,金陵体育,sz300651
300652.SZ,雷迪克,sz300652
300653.SZ,正海生物,sz300653
300654.SZ,世纪天鸿,sz300654
300655.SZ,晶瑞电材,sz300655
300656.SZ,民德电子,sz300656
300657.SZ,弘信电子,sz300657
300658.SZ,延江股份,sz300658
300659.SZ,中孚信息,sz300659
300660.SZ,江苏雷利,sz300660
300661.SZ,圣邦股份,sz300661
300662.SZ,科锐国际,sz300662
300663.SZ,科蓝软件,sz300663
300664.SZ,鹏鹞环保,sz300664
300665.SZ,飞鹿股份,sz300665
300666.SZ,江丰电子,sz300666
300667.SZ,必创科技,sz300667
300668.SZ,杰恩设计,sz300668
300669.SZ,沪宁股份,sz300669
300670.SZ,大烨智能,sz300670
300671.SZ,富满微,sz300671
300672.SZ,国科微,sz300672
300673.SZ,佩蒂股份,sz300673
300674.SZ,宇信科技,sz300674
300675.SZ,建科院,sz300675
300676.SZ,华大基因,sz300676
300677.SZ,英科医疗,sz300677
300678.SZ,中科信息,sz300678
300679.SZ,电连技术,sz300679
300680.SZ,隆盛科技,sz300680
300681.SZ,英搏尔,sz300681
300682.SZ,朗新集团,sz300682
300683.SZ,海特生物,sz300683
300684.SZ,中石科技,sz300684
300685.SZ,艾德生物,sz300685
300686.SZ,智动力,sz300686
300687.SZ,赛意信息,sz300687
300688.SZ,创业黑马,sz300688
300689.SZ,澄天伟业,sz300689
300690.SZ,双一科技,sz300690
300691.SZ,联合光电,sz300691
300692.SZ,中环环保,sz300692
300693.SZ,盛弘股份,sz300693
300694.SZ,蠡湖股份,sz300694
300695.SZ,兆丰股份,sz300695
300696.SZ,爱乐达,sz300696
300697.SZ,电工合金,sz300697
300698.SZ,万马科技,sz300698
300699.SZ,光威复材,sz300699
300700.SZ,岱勒新材,sz300700
300701.SZ,森霸传感,sz300701
300702.SZ,天宇股份,sz300702
300703.SZ,创源股份,sz300703
300705.SZ,九典制药,sz300705
300706.SZ,阿石创,sz300706
300707.SZ,威唐工业,sz300707
300708.SZ,聚灿光电,sz300708
300709.SZ,精研科技,sz300709
300710.SZ,万隆光电,sz300710
300711.SZ,广哈通信,sz300711
300712.SZ,永福股份,sz300712
300713.SZ,英可瑞,sz300713
300715.SZ,凯伦股份,sz300715
300716.SZ,ST泉为,sz300716
300717.SZ,华信新材,sz300717
300718.SZ,长盛轴承,sz300718
300719.SZ,安达维尔,sz300719
300720.SZ,海川智能,sz300720
300721.SZ,怡达股份,sz300721
300722.SZ,新余国科,sz300722
300723.SZ,一品红,sz300723
300724.SZ,捷佳伟创,sz300724
300725.SZ,药石科技,sz300725
300726.SZ,宏达电子,sz300726
300727.SZ,润禾材料,sz300727
300729.SZ,乐歌股份,sz300729
300730.SZ,科创信息,sz300730
300731.SZ,科创新源,sz300731
300732.SZ,设研院,sz300732
300733.SZ,西菱动力,sz300733
300735.SZ,光弘科技,sz300735
300736.SZ,百邦科技,sz300736
300737.SZ,科顺股份,sz300737
300738.SZ,奥飞数据,sz300738
300739.SZ,明阳电路,sz300739
300740.SZ,水羊股份,sz300740
300741.SZ,华宝股份,sz300741
300743.SZ,天地数码,sz300743
300745.SZ,欣锐科技,sz300745
300746.SZ,汉嘉设计,sz300746
300747.SZ,锐科激光,sz300747
300748.SZ,金力永磁,sz300748
300749.SZ,顶固集创,sz300749
300750.SZ,宁德时代,sz300750
300751.SZ,迈为股份,sz300751
300752.SZ,隆利科技,sz300752
300753.SZ,爱朋医疗,sz300753
300755.SZ,华致酒行,sz300755
300756.SZ,金马游乐,sz300756
300757.SZ,罗博特科,sz300757
300758.SZ,七彩化学,sz300758
300759.SZ,康龙化成,sz300759
300760.SZ,迈瑞医疗,sz300760
300761.SZ,立华股份,sz300761
300762.SZ,上海瀚讯,sz300762
300763.SZ,锦浪科技,sz300763
300765.SZ,新诺威,sz300765
300766.SZ,每日互动,sz300766
300767.SZ,震安科技,sz300767
300768.SZ,迪普科技,sz300768
300769.SZ,德方纳米,sz300769
300770.SZ,新媒股份,sz300770
300771.SZ,智莱科技,sz300771
300772.SZ,运达股份,sz300772
300773.SZ,拉卡拉,sz300773
300774.SZ,倍杰特,sz300774
300775.SZ,三角防务,sz300775
300776.SZ,帝尔激光,sz300776
300777.SZ,中简科技,sz300777
300778.SZ,新城市,sz300778
300779.SZ,惠城环保,sz300779
300780.SZ,德恩精工,sz300780
300781.SZ,因赛集团,sz300781
300782.SZ,卓胜微,sz300782
300783.SZ,三只松鼠,sz300783
300784.SZ,利安科技,sz300784
300785.SZ,值得买,sz300785
300786.SZ,国林科技,sz300786
300787.SZ,海能实业,sz300787
300788.SZ,中信出版,sz300788
300789.SZ,唐源电气,sz300789
300790.SZ,宇瞳光学,sz300790
300791.SZ,仙乐健康,sz300791
300792.SZ,壹网壹创,sz300792
300793.SZ,佳禾智能,sz300793
300795.SZ,米奥会展,sz300795
300796.SZ,贝斯美,sz300796
300797.SZ,钢研纳克,sz300797
300798.SZ,锦鸡股份,sz300798
300800.SZ,力合科技,sz300800
300801.SZ,泰和科技,sz300801
300802.SZ,矩子科技,sz300802
300803.SZ,指南针,sz300803
300804.SZ,广康生化,sz300804
300805.SZ,电声股份,sz300805
300806.SZ,斯迪克,sz300806
300807.SZ,天迈科技,sz300807
300808.SZ,久量股份,sz300808
300809.SZ,华辰装备,sz300809
300810.SZ,中科海讯,sz300810
300811.SZ,铂科新材,sz300811
300812.SZ,易天股份,sz300812
300813.SZ,泰林生物,sz300813
300814.SZ,中富电路,sz300814
300815.SZ,玉禾田,sz300815
300816.SZ,艾可蓝,sz300816
300817.SZ,双飞集团,sz300817
300818.SZ,耐普矿机,sz300818
300819.SZ,聚杰微纤,sz300819
300820.SZ,英杰电气,sz300820
300821.SZ,东岳硅材,sz300821
300822.SZ,贝仕达克,sz300822
300823.SZ,建科智能,sz300823
300824.SZ,北鼎股份,sz300824
300825.SZ,阿尔特,sz300825
300826.SZ,测绘股份,sz300826
300827.SZ,上能电气,sz300827
300828.SZ,锐新科技,sz300828
300829.SZ,金丹科技,sz300829
300830.SZ,金现代,sz300830
300831.SZ,派瑞股份,sz300831
300832.SZ,新产业,sz300832
300833.SZ,浩洋股份,sz300833
300834.SZ,星辉环材,sz300834
300835.SZ,龙磁科技,sz300835
300836.SZ,佰奥智能,sz300836
300837.SZ,浙矿股份,sz300837
300838.SZ,浙江力诺,sz300838
300839.SZ,博汇股份,sz300839
300840.SZ,酷特智能,sz300840
300841.SZ,康华生物,sz300841
300842.SZ,帝科股份,sz300842
300843.SZ,胜蓝股份,sz300843
300844.SZ,山水比德,sz300844
300845.SZ,捷安高科,sz300845
300846.SZ,首都在线,sz300846
300847.SZ,中船汉光,sz300847
300848.SZ,美瑞新材,sz300848
300849.SZ,锦盛新材,sz300849
300850.SZ,新强联,sz300850
300851.SZ,交大思诺,sz300851
300852.SZ,四会富仕,sz300852
300853.SZ,申昊科技,sz300853
300854.SZ,中兰环保,sz300854
300855.SZ,图南股份,sz300855
300856.SZ,科思股份,sz300856
300857.SZ,协创数据,sz300857
300858.SZ,科拓生物,sz300858
300859.SZ,西域旅游,sz300859
300860.SZ,锋尚文化,sz300860
300861.SZ,美畅股份,sz300861
300862.SZ,蓝盾光电,sz300862
300863.SZ,卡倍亿,sz300863
300864.SZ,南大环境,sz300864
300865.SZ,大宏立,sz300865
300866.SZ,安克创新,sz300866
300867.SZ,圣元环保,sz300867
300868.SZ,杰美特,sz300868
300869.SZ,康泰医学,sz300869
300870.SZ,欧陆通,sz300870
300871.SZ,回盛生物,sz300871
300872.SZ,天阳科技,sz300872
300873.SZ,海晨股份,sz300873
300875.SZ,捷强装备,sz300875
300876.SZ,蒙泰高新,sz300876
300877.SZ,金春股份,sz300877
300878.SZ,维康药业,sz300878
300879.SZ,大叶股份,sz300879
300880.SZ,迦南智能,sz300880
300881.SZ,盛德鑫泰,sz300881
300882.SZ,万胜智能,sz300882
300883.SZ,龙利得,sz300883
300884.SZ,狄耐克,sz300884
300885.SZ,海昌新材,sz300885
300886.SZ,华业香料,sz300886
300887.SZ,谱尼测试,sz300887
300888.SZ,稳健医疗,sz300888
300889.SZ,爱克股份,sz300889
300890.SZ,翔丰华,sz300890
300891.SZ,惠云钛业,sz300891
300892.SZ,品渥食品,sz300892
300893.SZ,松原安全,sz300893
300894.SZ,火星人,sz300894
300895.SZ,铜牛信息,sz300895
300896.SZ,爱美客,sz300896
300897.SZ,山科智能,sz300897
300898.SZ,熊猫乳品,sz300898
300899.SZ,*ST凯鑫,sz300899
300900.SZ,广联航空,sz300900
300901.SZ,中胤时尚,sz300901
300902.SZ,国安达,sz300902
300903.SZ,科翔股份,sz300903
300904.SZ,威力传动,sz300904
300905.SZ,宝丽迪,sz300905
300906.SZ,日月明,sz300906
300907.SZ,康平科技,sz300907
300908.SZ,仲景食品,sz300908
300909.SZ,汇创达,sz300909
300910.SZ,瑞丰新材,sz300910
300911.SZ,亿田智能,sz300911
300912.SZ,凯龙高科,sz300912
300913.SZ,兆龙互连,sz300913
300915.SZ,海融科技,sz300915
300916.SZ,朗特智能,sz300916
300917.SZ,特发服务,sz300917
300918.SZ,南山智尚,sz300918
300919.SZ,中伟股份,sz300919
300920.SZ,润阳科技,sz300920
300921.SZ,南凌科技,sz300921
300922.SZ,天秦装备,sz300922
300923.SZ,研奥股份,sz300923
300925.SZ,法本信息,sz300925
300926.SZ,博俊科技,sz300926
300927.SZ,江天化学,sz300927
300928.SZ,华安鑫创,sz300928
300929.SZ,华骐环保,sz300929
300930.SZ,屹通新材,sz300930
300931.SZ,通用电梯,sz300931
300932.SZ,三友联众,sz300932
300933.SZ,中辰股份,sz300933
300935.SZ,盈建科,sz300935
300936.SZ,中英科技,sz300936
300937.SZ,药易购,sz300937
300938.SZ,信测标准,sz300938
300939.SZ,秋田微,sz300939
300940.SZ,南极光,sz300940
300941.SZ,创识科技,sz300941
300942.SZ,易瑞生物,sz300942
300943.SZ,春晖智控,sz300943
300945.SZ,曼卡龙,sz300945
300946.SZ,恒而达,sz300946
300947.SZ,德必集团,sz300947
300948.SZ,冠中生态,sz300948
300949.SZ,奥雅股份,sz300949
300950.SZ,德固特,sz300950
300951.SZ,博硕科技,sz300951
300952.SZ,恒辉安防,sz300952
300953.SZ,震裕科技,sz300953
300955.SZ,嘉亨家化,sz300955
300956.SZ,英力股份,sz300956
300957.SZ,贝泰妮,sz300957
300958.SZ,建工修复,sz300958
300959.SZ,线上线下,sz300959
300960.SZ,通业科技,sz300960
300961.SZ,深水海纳,sz300961
300962.SZ,中金辐照,sz300962
300963.SZ,中洲特材,sz300963
300964.SZ,本川智能,sz300964
300965.SZ,恒宇信通,sz300965
300966.SZ,共同药业,sz300966
300967.SZ,晓鸣股份,sz300967
300968.SZ,格林精密,sz300968
300969.SZ,恒帅股份,sz300969
300970.SZ,华绿生物,sz300970
300971.SZ,博亚精工,sz300971
300972.SZ,万辰集团,sz300972
300973.SZ,立高食品,sz300973
300975.SZ,商络电子,sz300975
300976.SZ,达瑞电子,sz300976
300977.SZ,深圳瑞捷,sz300977
300978.SZ,东箭科技,sz300978
300979.SZ,华利集团,sz300979
300980.SZ,祥源新材,sz300980
300981.SZ,中红医疗,sz300981
300982.SZ,苏文电能,sz300982
300983.SZ,尤安设计,sz300983
300984.SZ,金沃股份,sz300984
300985.SZ,致远新能,sz300985
300986.SZ,志特新材,sz300986
300987.SZ,川网传媒,sz300987
300988.SZ,津荣天宇,sz300988
300989.SZ,蕾奥规划,sz300989
300990.SZ,同飞股份,sz300990
300991.SZ,创益通,sz300991
300992.SZ,泰福泵业,sz300992
300993.SZ,玉马科技,sz300993
300994.SZ,久祺股份,sz300994
300995.SZ,奇德新材,sz300995
300996.SZ,普联软件,sz300996
300997.SZ,欢乐家,sz300997
300998.SZ,宁波方正,sz300998
300999.SZ,金龙鱼,sz300999
301000.SZ,肇民科技,sz301000
301001.SZ,凯淳股份,sz301001
301002.SZ,崧盛股份,sz301002
301003.SZ,江苏博云,sz301003
301004.SZ,嘉益股份,sz301004
301005.SZ,超捷股份,sz301005
301006.SZ,迈拓股份,sz301006
301007.SZ,德迈仕,sz301007
301008.SZ,宏昌科技,sz301008
301009.SZ,可靠股份,sz301009
301010.SZ,晶雪节能,sz301010
301011.SZ,华立科技,sz301011
301012.SZ,扬电科技,sz301012
301013.SZ,利和兴,sz301013
301015.SZ,百洋医药,sz301015
301016.SZ,雷尔伟,sz301016
301017.SZ,漱玉平民,sz301017
301018.SZ,申菱环境,sz301018
301019.SZ,宁波色母,sz301019
301020.SZ,密封科技,sz301020
301021.SZ,英诺激光,sz301021
301022.SZ,海泰科,sz301022
301023.SZ,江南奕帆,sz301023
301024.SZ,霍普股份,sz301024
301025.SZ,读客文化,sz301025
301026.SZ,浩通科技,sz301026
301027.SZ,华蓝集团,sz301027
301028.SZ,东亚机械,sz301028
301029.SZ,怡合达,sz301029
301030.SZ,仕净科技,sz301030
301031.SZ,中熔电气,sz301031
301032.SZ,新柴股份,sz301032
301033.SZ,迈普医学,sz301033
301035.SZ,润丰股份,sz301035
301036.SZ,双乐股份,sz301036
301037.SZ,保立佳,sz301037
301038.SZ,深水规院,sz301038
301039.SZ,中集车辆,sz301039
301040.SZ,中环海陆,sz301040
301041.SZ,金百泽,sz301041
301042.SZ,安联锐视,sz301042
301043.SZ,绿岛风,sz301043
301045.SZ,天禄科技,sz301045
301046.SZ,能辉科技,sz301046
301047.SZ,义翘神州,sz301047
301048.SZ,金鹰重工,sz301048
301049.SZ,超越科技,sz301049
301050.SZ,雷电微力,sz301050
301051.SZ,信濠光电,sz301051
301052.SZ,果麦文化,sz301052
301053.SZ,远信工业,sz301053
301055.SZ,张小泉,sz301055
301056.SZ,森赫股份,sz301056
301057.SZ,汇隆新材,sz301057
301058.SZ,中粮科工,sz301058
301059.SZ,金三江,sz301059
301060.SZ,兰卫医学,sz301060
301061.SZ,匠心家居,sz301061
301062.SZ,上海艾录,sz301062
301063.SZ,海锅股份,sz301063
301065.SZ,本立科技,sz301065
301066.SZ,万事利,sz301066
301067.SZ,显盈科技,sz301067
301068.SZ,大地海洋,sz301068
301069.SZ,凯盛新材,sz301069
301070.SZ,开勒股份,sz301070
301071.SZ,力量钻石,sz301071
301072.SZ,中捷精工,sz301072
301073.SZ,君亭酒店,sz301073
301075.SZ,多瑞医药,sz301075
301076.SZ,新瀚新材,sz301076
301077.SZ,星华新材,sz301077
301078.SZ,孩子王,sz301078
301079.SZ,邵阳液压,sz301079
301080.SZ,百普赛斯,sz301080
301081.SZ,严牌股份,sz301081
301082.SZ,久盛电气,sz301082
301083.SZ,百胜智能,sz301083
301085.SZ,亚康股份,sz301085
301086.SZ,鸿富瀚,sz301086
301087.SZ,可孚医疗,sz301087
301088.SZ,戎美股份,sz301088
301089.SZ,拓新药业,sz301089
301090.SZ,华润材料,sz301090
301091.SZ,深城交,sz301091
301092.SZ,争光股份,sz301092
301093.SZ,华兰股份,sz301093
301095.SZ,广立微,sz301095
301096.SZ,百诚医药,sz301096
301097.SZ,天益医疗,sz301097
301098.SZ,金埔园林,sz301098
301099.SZ,雅创电子,sz301099
301100.SZ,风光股份,sz301100
